url,id,name,address,website,phone_number,categories
https://www.bbb.org/ca/bc/vancouver/profile/financial-planning-consultants/vancouver-financial-planning-consultants-inc-0037-119385,119385,Vancouver Financial Planning Consultants Inc.,"1600 800 W Pender, Vancouver, BC V6C 2V6",https://vfpc.ca,(604) 685-1938,"Financial Planning Consultants,CPA,Investment Advisory Services,Financial Consultants,Estate Planning and Management,No License Required Financial Consultants"
https://www.bbb.org/ca/bc/vancouver/profile/estate-liquidators/estate-services-by-christine-caroline-0037-1287786,1287786,Estate Services by Christine Caroline,"5261 Dunbar St, Vancouver, BC V6N 1W1",https://estatesalesbychristinecaroline.com,(778) 891-4567,"Estate Liquidators,Moving Services,Junk Removal,Real Estate Services,Clean Up Services,Liquidators,Relocation Services,Estate Sales,Packing Service,Estate Cleaning Services"
https://www.bbb.org/ca/bc/vancouver/profile/expositions/pacific-national-exhibition-0037-112104,112104,Pacific National Exhibition,"2901 E Hastings St, Vancouver, BC V5K 5J1",http://pne.ca,(604) 253-2311,"Expositions,Business Associations,Amusement Parks,State Fairs"
https://www.bbb.org/ca/bc/vancouver/profile/employment-agencies/simplified-homecare-0037-1248469,1248469,Simplified HomeCare,"367 1275 W 6 Ave, Vancouver, BC V6H 1A6",https://simplifiedhomecare.com,(604) 639-0523,"Employment Agencies,Home Health Care,Senior Home Care,Employment Services,Senior Services,Skilled Home Health Care,Child Care Services,Senior Care,Employment Contractors,Caregiver Resources"
https://www.bbb.org/ca/bc/vancouver/profile/electrician/power-serge-electric-0037-1281589,1281589,Power Serge Electric,"3106 1495 Richards St, Vancouver, BC V6Z 3E3",http://powerserge.ca,(604) 719-1055,"Electrician,Electrical Contractors,Remodeling,Home Additions,Appliance Installation,Electrical Wiring,Commercial Electrician,Electrical,Electrical Power Systems Maintenance,Lighting Systems"
https://www.bbb.org/ca/bc/vancouver/profile/drywall-contractors/universal-5-star-drywall-systems-0037-203564,203564,Universal 5 Star Drywall Systems,"15 555 W 12 Ave, Vancouver, BC V5Z 4L6",https://universal5stardrywallsystems.ca,(604) 240-4003,"Drywall Contractors,Painting Contractors,Acoustical Ceiling Contractors,Steel Erectors,Acoustic Ceiling Removal,Popcorn Ceiling Removal,Drywall Repair"
https://www.bbb.org/ca/bc/vancouver/profile/custom-home-builder/julnes-sons-works-inc-0037-2415940,2415940,Julnes & Sons Works Inc.,"5680 Rhodes St, Vancouver, BC V5R 3N9",https://julnesandsons.com,(604) 537-5773,"Custom Home Builder,Roofing Contractors,General Contractor,Painting Contractors,Home Improvement,Window Installation,Carpenter,Remodeling,Home Repair,Home Renovation"
https://www.bbb.org/ca/bc/vancouver/profile/medical-spa/cypress-aesthetics-inc-0037-2432339,2432339,Cypress Aesthetics Inc.,"200 1281 W Georgia St, Vancouver, BC V6B 5N6",https://vancouverskinstudio.ca/,(778) 985-7546,"Medical Spa,Skin Care,Tattoos,Permanent Makeup,Hair Styling,Scalp Micropigmentation"
https://www.bbb.org/ca/bc/vancouver/profile/mattress/mr-mattress-0037-112605,112605,Mr. Mattress,"1315 Venables St, Vancouver, BC V5L 2G1",https://www.mrmattress.ca,(604) 255-2113,"Mattress,Furniture Stores,Bedding,Bed Sales,Pillows,Linens,Mattress Supplies"
https://www.bbb.org/ca/bc/vancouver/profile/locksmith/pop-a-lock-mobile-locksmiths-0037-1271639,1271639,Pop-A-Lock Mobile Locksmiths,"200 1892 W Broadway, Vancouver, BC V6J 1Y5",https://popalock.ca/vancouver,(604) 980-5625,"Locksmith,Access Control Systems,Door and Gate Operating Devices,Security Systems Consultants,Security,Key Duplication,Security Door Screen,Key Control Systems,Locksmith Equipment,Punch Clock"
https://www.bbb.org/ca/bc/vancouver/profile/locksmith/aberdeen-security-locksmith-ltd-0037-139787,139787,Aberdeen Security Locksmith Ltd.,"PO Box 42092 Champlain Mall, Vancouver, BC V5S 4R5",https://www.yellowpages.ca/bus/British-Columbia/BURNABY/Aberdeen-Security-Locksmith/25878.html,(604) 439-9016,"Locksmith,Locksmith Supplies"
https://www.bbb.org/ca/bc/vancouver/profile/limo-service/absolute-styling-limo-0037-1292231,1292231,Absolute Styling Limo,"403 1160 Broughton St, Vancouver, BC V6G 2G2",https://www.absolutestylinglimo.com,(604) 313-9307,"Limo Service,Auto Transportation,Airport Transportation,Chauffeur"
https://www.bbb.org/ca/bc/vancouver/profile/lawyers/holness-and-small-law-group-professional-law-corporation-0037-1277389,1277389,Holness and Small Law Group Professional Law Corporation,"507 808 Nelson St, Vancouver, BC V6Z 2H2",https://holnessandsmall.com/,(604) 633-4878,"Lawyers,Personal Injury Lawyer"
https://www.bbb.org/ca/bc/vancouver/profile/landscape-contractors/rakes-ladders-0037-130179,130179,Rakes & Ladders,"Box 74585 Kitsilano PO, Vancouver, BC V6K 2G0",http://rakesandladders.com,(604) 737-0170,"Landscape Contractors,Tree Service,Lawn Maintenance,Patios and Decks,Landscape Maintenance,Lawn Care,Retaining Wall Contractors,Landscape Design,Sprinkler System,Snow Removal Services"
https://www.bbb.org/ca/bc/vancouver/profile/landscape-contractors/little-frog-landscaping-0037-2427445,2427445,Little Frog Landscaping,"6988 Laurel St, Vancouver, BC V6P 3T7",https://www.littlefroglandscaping.com,(778) 323-1706,"Landscape Contractors,Retaining Wall Contractors,Landscape Design,Interlocking Pavers,Lawn and Garden,Fence Services,Irrigation Installation,Tree Planting"
https://www.bbb.org/ca/bc/vancouver/profile/landscape-contractors/bloom-urbanscape-0037-1384819,1384819,Bloom Urbanscape,"341 W 58 Ave, Vancouver, BC V5X 1V8",https://www.bloomurbanscape.com/,(778) 984-5096,"Landscape Contractors,Paving Contractors,Landscape Maintenance,Landscape Design,Tree Pruning Service,Hardscaping,Tree Removal,Commercial Landscape Contractors,Water Gardens,Paving Stones"
https://www.bbb.org/ca/bc/vancouver/profile/junk-removal/joeys-junk-removal-0037-1271565,1271565,Joey's Junk Removal,", Vancouver, BC V6B 2L3",http://joeysjunk.ca,(778) 881-5865,"Junk Removal,Recycling Services,Electronics Recycling,Metal Recycling,Industrial Recycling,Commercial Garbage Disposal,Electronic Waste Management,E Waste Services,Paper Waste,Cotton Waste"
https://www.bbb.org/ca/bc/vancouver/profile/janitor-service/dependable-janitorial-services-ltd-0037-1211238,1211238,Dependable Janitorial Services Ltd.,"7198 Sherbrooke St, Vancouver, BC V5X 4E2",http://dependablejanitorials.com,(778) 926-4833,"Janitor Service,Cleaning Services,Carpet and Rug Cleaners,Window Cleaning,Commercial Cleaning Services,Carpet Cleaning,Post Construction Cleaning,Blind Cleaning,Floor Cleaning,Rug Cleaning"
https://www.bbb.org/ca/bc/vancouver/profile/immigration-lawyer/mvs-law-professional-corporation-0037-1269767,1269767,MVS Law Professional Corporation,"410 W Georgia St, Vancouver, BC V6B 0S7",https://www.myvisasource.com/vancouver-office/,(604) 330-8754,"Immigration Lawyer,Immigration Consultant"
https://www.bbb.org/ca/bc/vancouver/profile/home-improvement/vcp-construction-ltd-0037-1293361,1293361,VCP Construction Ltd.,"2383 Burquitlam Dr, Vancouver, BC V5P 2P3",http://vcpconstruction.ca,(604) 600-4445,"Home Improvement,Roofing Contractors,General Contractor,Construction Services,Remodel Contractors,Remodeling,Floor Installation,Home Renovation,Commercial Contractors,Commercial Roofing"
https://www.bbb.org/ca/bc/vancouver/profile/home-improvement/quinton-construction-ltd-0037-1202252,1202252,Quinton Construction Ltd.,"351 1275 W 6 Ave, Vancouver, BC V6H 1A6",http://quintonconstruction.com,(604) 681-0777,"Home Improvement,General Contractor,Construction Services,Home Builders,Remodel Contractors,Remodeling,Framing Contractors,Basement Contractors,Laneway House"
https://www.bbb.org/ca/bc/vancouver/profile/home-improvement/little-star-renovations-0037-1270569,1270569,Little Star Renovations,", Vancouver, BC V5K 2A1",http://littlestarrenovations.com,(604) 558-2504,"Home Improvement,General Contractor,Painting Contractors,Drywall Contractors,Bathroom Remodel,Patios and Decks,Remodel Contractors,Kitchen Remodel,Remodeling,Deck Builder"
https://www.bbb.org/ca/bc/vancouver/profile/home-builders/vici-custom-builders-ltd-0037-1268726,1268726,Vici Custom Builders Ltd.,"202 8449 Main St, Vancouver, BC V5X 3M3",https://vicibuilders.ca,(778) 668-0160,"Home Builders,General Contractor,Construction Services,Home Renovation,Custom Home Builder,Project Management,Construction Estimate,Commercial Building,Commercial General Contractor"
https://www.bbb.org/ca/bc/victoria/profile/retirement-homes/berwick-retirement-communities-0047-16516,16516,Berwick Retirement Communities,"1162 Fort St, Victoria, BC V8V 3K8",https://www.berwickretirement.com,(250) 385-1505,"Retirement Homes,Nursing Home,Adult Family Homes,Retirement Communities"
https://www.bbb.org/ca/bc/victoria/profile/restaurants/james-bay-inn-0047-9281,9281,James Bay Inn,"270 Government St, Victoria, BC V8V 2L2",https://www.jamesbayinn.com,(250) 384-7151,"Restaurants,Hotels,Bartending Services"
https://www.bbb.org/ca/bc/victoria/profile/refrigeration/rocky-mountain-refrigeration-ltd-0047-235950851,235950851,Rocky Mountain Refrigeration Ltd.,"5963 Old West Saanich Rd, Victoria, BC V9E 2G9",https://rockymountainrefrigeration.com,(800) 686-2600,"Refrigeration,Heating and Air Conditioning,Air Conditioning Contractor,Electrical Contractors,Air Conditioning Repair,Residential Air Conditioning Contractors,Heating Contractors,Commercial Air Conditioning Contractors,Heat Pump,Commercial Refrigeration"
https://www.bbb.org/ca/bc/victoria/profile/rehabilitation/burns-clinical-life-options-inc-0047-235958833,235958833,Burns Clinical Life Options Inc.,"102-1245 Esquimalt Rd, Victoria, BC V9A 3P2",https://www.burnsclinical.ca/,(250) 590-3168,"Rehabilitation,Mental Health Services,Drug Testing,Drug Addiction Treatment,Treatment Centers,Gambling Addiction Treatment,Alcoholism Treatment,Sober Living Facility"
https://www.bbb.org/ca/bc/victoria/profile/process-server/expedited-motion-process-serving-ltd-0047-235957946,235957946,Expedited Motion Process Serving Ltd.,"107 - 2223A Oak Bay Ave, Victoria, BC V8R 0A4",https://expeditedmotion.ca,(250) 217-0044,"Process Server,Legal Document Help"
https://www.bbb.org/ca/bc/victoria/profile/plumber/royal-rooter-plumbing-drain-cleaning-ltd-0047-10144,10144,Royal Rooter Plumbing & Drain Cleaning Ltd.,"3460 Cedar Hill Rd, Victoria, BC V8P 3Z1",https://www.royalrooterplumbing.ca,(250) 480-4806,"Plumber,Drainage Contractors"
https://www.bbb.org/ca/bc/victoria/profile/plumber/rather-be-plumbing-ltd-0047-90010487,90010487,Rather Be Plumbing Ltd.,"756 Chesterlea Rd, Victoria, BC V8X 3R2",https://ratherbeplumbing.com,(250) 589-8555,"Plumber,Drainage Contractors,Heating Contractors,Plumbing Renovation,Furnace Repair,Water Heater Repair,Basement Contractors,Sump Pump Contractors,Tankless Water Heaters,Fireplace"
https://www.bbb.org/ca/bc/victoria/profile/painting-contractors/waters-edge-painting-ltd-0047-90008504,90008504,Waters Edge Painting Ltd.,"1711 Kisber Ave, Victoria, BC V8P 2W8",https://watersedgepainting.ca,(250) 883-3233,"Painting Contractors,Commercial Painting Contractors"
https://www.bbb.org/ca/bc/victoria/profile/online-gaming/kano-applications-inc-0047-90004838,90004838,Kano Applications Inc.,"#500 - 844 Courtney St, Victoria, BC V8W 1C4",https://www.kano.ca/,(250) 590-5266,Online Gaming
https://www.bbb.org/ca/bc/victoria/profile/new-car-dealers/jim-pattison-toyota-victoria-0047-419,419,Jim Pattison Toyota - Victoria,"3050 Douglas St, Victoria, BC V8T 4N4",https://www.jpautogroup.com,(877) 289-1194,"New Car Dealers,Used Car Dealers,Car Dealers"
https://www.bbb.org/ca/bc/victoria/profile/moving-companies/provincial-moving-storage-0047-200848388,200848388,Provincial Moving & Storage,"1-4560 West Saanich Rd, Victoria, BC V8Z 3G4",https://www.provincialmoving.ca,(250) 588-8898,"Moving Companies,Moving and Storage Companies,Storage Units,Movers,Long Distance Mover,Storage"
https://www.bbb.org/ca/bc/victoria/profile/property-maintenance/black-tie-property-services-0047-235953069,235953069,Black Tie Property Services,"154 - 2223A Oak Bay Ave, Victoria, BC V8R 0A4",https://blacktieservices.ca,(778) 557-8703,"Property Maintenance,Gutters,Pressure Washing,Window Cleaning,Dryer Vent Cleaning,Post Construction Cleaning,Parking Lot Maintenance,Window Service"
https://www.bbb.org/ca/bc/victoria/profile/payment-processing-services/worldline-north-america-0047-1075128,1075128,Worldline North America,"200-1675 Douglas St, Victoria, BC V8W 2K4",https://www.bambora.com/en/us/,(833) 226-2672,Payment Processing Services
https://www.bbb.org/ca/bc/victoria/profile/painting-contractors/top-quality-coatings-0047-90008872,90008872,Top Quality Coatings,"676 Goldie Ave, Victoria, BC V9B 6H3",https://www.topqualitycoatings.ca,(250) 883-0404,"Painting Contractors,Residential Painter,Commercial Painting Contractors,Commercial Painter"
https://www.bbb.org/ca/bc/victoria/profile/painting-contractors/pro-works-painting-victoria-0047-90009981,90009981,Pro Works Painting - Victoria,"612 Atkins Ave, Victoria, BC V9B 3A3",https://proworksvictoria.com,(250) 893-3806,"Painting Contractors,Residential Painter,Epoxy Floor Coating,Commercial Painting Contractors,Commercial Painter,Fence Staining,Wallpaper Removal,Protective Coatings,Color Consultant,Staining Contractors"
https://www.bbb.org/ca/bc/victoria/profile/oil-tank-installation/victoria-tank-service-ltd-0047-12425,12425,Victoria Tank Service Ltd.,"2742 Lakehurst Dr, Victoria, BC V9B 4S5",https://www.victoriatankservice.ca,(250) 385-8221,"Oil Tank Installation,Heating Contractors,Oil Tank Removal,Tank Cleaning,Fuel Oil Treatment"
https://www.bbb.org/ca/bc/victoria/profile/painting-contractors/apw-painting-renovations-0047-14270,14270,APW Painting & Renovations,"2183 Foul Bay Rd, Victoria, BC V8R 5B1",https://apwpainting.ca,(250) 477-4009,"Painting Contractors,General Contractor,Construction Services,Handyman,Home Improvement,Bathroom Remodel,Patios and Decks,Remodel Contractors,Window Installation,Building Contractors"
https://www.bbb.org/ca/bc/victoria/profile/new-car-dealers/jenner-chevrolet-buick-gmc-ltd-0047-1696,1696,Jenner Chevrolet Buick GMC Ltd.,"1730 Island Hwy, Victoria, BC V9B 1H8",https://www.jennerchev.com/en,(250) 474-1211,"New Car Dealers,Used Car Dealers,Auto Body Repair and Painting,Auto Repair,Auto Inspection Stations,Car Dealers,Auto Services,Tire Dealers,Diesel Repair,Auto Parts"
https://www.bbb.org/ca/bc/victoria/profile/moving-companies/swain-moving-storage-ltd-0047-3874,3874,Swain Moving & Storage Ltd.,"760 Enterprise Cres, Victoria, BC V8Z 6R4",https://www.swainmoving.ca/,(250) 475-0123,"Moving Companies,Moving and Storage Companies,Piano Movers,Movers,Long Distance Mover,Moving Supplies,Office Movers,Crating Service,Organ Movers"
https://www.bbb.org/ca/bc/victoria/profile/mortgage-broker/select-mortgage-corp-0047-11552,11552,Select Mortgage Corp.,"102 - 1497 Admirals Rd, Victoria, BC V9A 2P8",https://selectmortgage.com,(250) 483-1360,"Mortgage Broker,Mortgage Banker"
https://www.bbb.org/ca/bc/victoria/profile/mortgage-broker/cooper-pacific-mortgage-investment-corp-0047-2035,2035,Cooper Pacific Mortgage Investment Corp.,"821 Broughton St, Victoria, BC V8W 1E5",https://cooperpacific.ca,,"Mortgage Broker,Real Estate Investing,Investment Advisory Services,Mortgage Banker"
https://www.bbb.org/ca/bc/victoria/profile/mens-health/mhc-mens-health-clinic-ltd-0047-235970140,235970140,MHC Men’s Health Clinic Ltd,"204 - 1005 Broad St, Victoria, BC V8W 2A1",https://menshealthclinic.com/ca,(800) 422-8149,"Men's Health,Health Products,Health Consultants"
https://www.bbb.org/ca/bc/victoria/profile/medical-equipment/hme-home-health-0047-90009009,90009009,HME Home Health,"102 - 2657 Wilfert Rd, Victoria, BC V9B 5Z3",https://www.hmekids.com/,(250) 386-0075,"Wheelchair,Wheelchair Ramps,Wheelchair Lift"
https://www.bbb.org/ca/bc/victoria/profile/mason-contractors/rtm-masonry-0047-5928,5928,RTM Masonry,"121 - 937 Dunford Ave, Victoria, BC V9B 2S4",https://robtournourmasonry.com,(250) 478-3364,"Mason Contractors,Chimney Repair,Patio Contractor,Fireplace,Stone Setting,Glass Block,Chimney Builders,Purpose-driven Business"
https://www.bbb.org/ca/bc/vancouver/profile/home-builders/homes-by-valentino-0037-1209207,1209207,Homes By Valentino,"110 535 W 10 Ave, Vancouver, BC V5Z 1K9",https://www.homesbyvalentino.com/en,(604) 649-9858,"Home Builders,Home Improvement,Remodel Contractors,Building Contractors,Home Renovation,Commercial Contractors,Home Additions,Home Design,Project Management,Construction Estimate"
https://www.bbb.org/ca/bc/vancouver/profile/handyman/randall-the-handyman-0037-2428692,2428692,Randall the Handyman,", Vancouver, BC V6J 1E4",https://www.mrhandymanvancouver.com,(604) 442-5142,Handyman
https://www.bbb.org/ca/bc/vancouver/profile/home-builders/fircrest-developments-ltd-0037-1279176,1279176,FirCrest Developments Ltd.,"526 2818 Main St, Vancouver, BC V5T 0C1",http://fircrestdev.ca,(604) 835-4200,"Home Builders,General Contractor,Construction Services,Home Improvement,Remodel Contractors,Building Contractors,Remodeling,Construction,Home Renovation,Commercial Contractors"
https://www.bbb.org/ca/bc/vancouver/profile/heating-and-air-conditioning/superior-gas-installations-service-ltd-0037-122008,122008,Superior Gas Installations & Service Ltd.,"107 408 E Kent Ave S, Vancouver, BC V5X 2X7",https://superiorgas.ca/,(604) 324-0046,"Heating and Air Conditioning,Heating and Air Conditioning Filters"
https://www.bbb.org/ca/bc/vancouver/profile/hair-replacement/hasson-wong-aesthetic-surgery-0037-211372,211372,Hasson & Wong Aesthetic Surgery,"600 1001 W Broadway, Vancouver, BC V6H 4B1",http://hassonandwong.com,(604) 739-4247,"Hair Replacement,Hair Transplants"
https://www.bbb.org/ca/bc/vancouver/profile/gutters/fairview-gutters-and-exteriors-ltd-0037-1273981,1273981,Fairview Gutters and Exteriors Ltd.,"844 W 19 Ave, Vancouver, BC V5Z 1X3",https://fairviewguttersandexteriors.com/,(604) 874-7246,"Gutters,Gutter Guards,Gutter Contractor"
https://www.bbb.org/ca/bc/vancouver/profile/general-services/cdm2-lightworks-corp-0037-2397785,2397785,CD/M2 Lightworks Corp.,"330 825 Powell St, Vancouver, BC V6A 1H7",https://cdm2lightworks.com,(604) 215-7721,"General Services,Commercial Contractors,Lighting Systems,Wholesale Lighting Fixtures,Manufacturer Representative,Industrial Consultants,Lighting Equipment,Architectural Supplies,Lighting Design"
https://www.bbb.org/ca/bc/vancouver/profile/family-lawyer/crossroads-law-0037-1366959,1366959,Crossroads Law,"2100 1055 W Georgia St, Vancouver, BC V6E 3P3",https://www.crossroadslaw.ca,(877) 445-2627,"Lawyers,Family Lawyer,Child Advocacy Lawyer,Legal,Collaborative Divorce Attorney,Juvenile Attorney,Arbitration Lawyers"
https://www.bbb.org/ca/bc/vancouver/profile/electrician/power-cool-electrical-refrigeration-mechanical-ltd-0037-1234243,1234243,Power Cool Electrical & Refrigeration Mechanical Ltd.,"205 8475 Ontario St, Vancouver, BC V5X 3E8",http://powercool.ca,(604) 715-7478,"Electrician,Heating and Air Conditioning,Air Duct Cleaning,Air Conditioning Repair,Residential Air Conditioning Contractors,Furnace Repair,Smoke Alarm Systems,Air Conditioning Cleaning,Commercial Air Conditioning Contractors,Heat Pump"
https://www.bbb.org/ca/bc/vancouver/profile/electrician/york-electrical-ltd-0037-2419114,2419114,York Electrical Ltd,", Vancouver, BC V5M 2S2",https://www.yorkelectrical.ca,(604) 773-0015,"Electrician,Electrical Contractors,Home Renovation,Electrical Wiring,Commercial Electrician,Electrical,Electric Vehicle Charging Stations,Electrical Power Systems Maintenance,Lighting Systems,Electrical Power System Backup Systems"
https://www.bbb.org/ca/bc/vancouver/profile/employment-agencies/goldbeck-recruiting-0037-216261,216261,Goldbeck Recruiting,"510 475 W Georgia St, Vancouver, BC V6B 4M9",https://www.goldbeck.com,(604) 684-1428,"Employment Agencies,Executive Search Consultants"
https://www.bbb.org/ca/bc/vancouver/profile/electronic-equipment-dealers/hi-fi-centre-0037-105051,105051,HI - FI Centre,"433 Carrall St, Vancouver, BC V6B 6E3",https://hificentre.com,(604) 688-5502,"Electronic Equipment Dealers,Audio Visual Equipment,Audio-Visual Consultant,Audio-Visual Production Services,Sound System,Audio Visual Equipment Supplies,Amplifier,Projector"
https://www.bbb.org/ca/bc/vancouver/profile/electrical-contractors/santec-electric-0037-1236284,1236284,Santec Electric,"121 1087 E Kent Ave N, Vancouver, BC V5X 4V9",https://santecelectric.com,(604) 685-7681,"Electrical Contractors,Electrician,Home Renovation,Home Additions,Swimming Pools,Electrical Wiring,Landscape Lighting,Commercial Electrician,Spa,Electrical Power Systems Maintenance"
https://www.bbb.org/ca/bc/vancouver/profile/design-contractor/domain-creative-design-services-ltd-0037-2420637,2420637,Domain Creative Design Services Ltd.,"78 550 Beatty St, Vancouver, BC V6B 2L3",https://www.domaincreative.ca,(604) 787-3556,Design Contractor
https://www.bbb.org/ca/bc/vancouver/profile/deck-builder/springvan-carpentry-and-construction-0037-2432308,2432308,Springvan Carpentry and Construction,"2788 Prince Edward St, Vancouver, BC V5T 0C8",https://springvancarpentry.ca/,(778) 928-5824,"Deck Builder,Patios and Decks,Framing Contractors,Patio Covers,Stair Builders,Custom Framing,Pergolas"
https://www.bbb.org/ca/bc/vancouver/profile/cpa/sandhu-company-cpa-0037-1272043,1272043,"Sandhu & Company, CPA","101 2529 Kingsway, Vancouver, BC V5R 5H3",http://sandhutax.com,(604) 322-7576,"CPA,Tax Return Preparation,Tax Consultant,Business Services,Business Consultant,Accountant,Bookkeeping Services,Payroll Services,Accounting,Tax Reporting Service"
https://www.bbb.org/ca/bc/vancouver/profile/credit-cards-and-plans/peoples-payments-and-cards-part-of-peoples-group-0037-1242602,1242602,"Peoples Payments and Cards, part of Peoples Group","1400 888 Dunsmuir St, Vancouver, BC V6C 3K4",http://peoplescardservices.com,(855) 694-6214,"Credit Cards and Plans,Payment Processing Services,Credit Card Merchant Services,Computer Hardware,Computer Software,Prepaid Credit Cards,Online Payment,Gift Cards"
https://www.bbb.org/ca/bc/vancouver/profile/consumer-finance-companies/beautifi-solutions-inc-0037-2424256,2424256,Beautifi Solutions Inc.,"915 609 Granville St, Vancouver, BC V7Y 1H2",https://www.beautifi.com,(800) 969-7034,"Consumer Finance Companies,Loans,Doctor Referral"
https://www.bbb.org/ca/bc/vancouver/profile/corporate-event-planners/clarks-audio-visual-0037-115163,115163,Clark's Audio Visual,"1615 Venables St, Vancouver, BC V5L 2H1",https://clarksav.com/,(604) 877-8558,"Corporate Event Planners,Event Planner,Video Production Services,Audio-Visual Consultant,Audio-Visual Production Services,Audio Visual Equipment Rental,Live Streaming,Video Conference,Staging"
https://www.bbb.org/ca/bc/vancouver/profile/consignment-clothes/style-reissue-ltd-0037-2432319,2432319,Style Reissue Ltd.,"6031 West Blvd, Vancouver, BC V6M 3X2",https://stylereissue.com,(236) 818-2839,"Consignment Clothes,Clothing Alterations"
https://www.bbb.org/ca/bc/vancouver/profile/commercial-painter/husky-painting-ltd-0037-1366676,1366676,Husky Painting Ltd.,", Vancouver, BC V5P 3T5",https://www.huskypainting.ca,(778) 388-0292,"Commercial Painter,Painting Contractors,Drywall Contractors,Residential Painter,Commercial Painting Contractors,Deck Cleaning,Caulking Contractors,Interior Finishing,Wallpaper Removal,Industrial Painting"
https://www.bbb.org/ca/bc/vancouver/profile/cleaning-services/klean-team-0037-2422983,2422983,Klean Team,", Vancouver, BC V5Y 1R4",https://kleanteam.ca,(778) 300-8812,Cleaning Services
https://www.bbb.org/ca/bc/vancouver/profile/closet-organizers/california-closets-vancouver-0037-222373,222373,California Closets - Vancouver,"2698 Granville Street, Vancouver, BC V6H 3H8",https://www.locations.californiaclosets.ca/bc/vancouver/vancouver-showroom,(604) 320-6575,"Closet Organizers,Storage,Design,Custom Service"
https://www.bbb.org/ca/bc/vancouver/profile/commercial-cleaning-services/green-clover-0037-2430677,2430677,Green Clover,"600 1285 W Broadway, Vancouver, BC V6H 3X8",https://www.greenclover.ca/,(604) 525-9560,"Commercial Cleaning Services,Pressure Washing,Window Cleaning,Carpet Cleaning,Post Construction Cleaning,Moving Assistance,Floor Waxing"
https://www.bbb.org/ca/bc/vancouver/profile/auto-repair/p-d-automotive-ltd-0037-109168,109168,P & D Automotive Ltd.,"2895 E 22 Ave, Vancouver, BC V5M 2Y1",http://pndautomotive.com,(604) 438-5519,"Auto Repair,Gas Station,Electrical,Auto Maintenance,Auto Emissions Testing,Auto Air Conditioning,Auto Diagnosis,Tire Repair,Auto Lube,Steering Repair"
https://www.bbb.org/ca/bc/vancouver/profile/cooking-classes/ecole-chocolat-0037-1279217,1279217,Ecole Chocolat,"1666 W 2 Ave, Vancouver, BC V6J 1H4",https://www.ecolechocolat.com/en/contact-us.html,(604) 484-1872,"Cooking Classes,Online Education,Training Program,Online Trading School,Chocolate"
https://www.bbb.org/ca/bc/vancouver/profile/concrete/seal-crete-restoration-ltd-0037-2427352,2427352,Seal-Crete Restoration Ltd.,", Vancouver, BC V6K 1C6",https://www.seal-crete.ca/,(604) 375-3017,"Concrete,Painting Contractors,Pressure Washing,Waterproofing Contractors,Seal Coating,Commercial Contractors,Concrete Restoration,Concrete Repair,Home Maintenance,Protective Coatings"
https://www.bbb.org/ca/bc/vancouver/profile/construction/glenform-building-ltd-0037-2405629,2405629,Glenform Building Ltd.,"200 375 Water St, Vancouver, BC V6B 0M9",https://glenform.com,(587) 777-1308,"Construction,Concrete Contractors,Framing Contractors,Concrete,Training Program,Contractors Equipment Rental,Safety Consultants,Consultant,Concrete Construction Forms,Concrete Curing"
https://www.bbb.org/ca/bc/vancouver/profile/construction/cadena-brothers-construction-inc-0037-2428626,2428626,Cadena Brothers Construction Inc,"3661 William St, Vancouver, BC V5K 5G9",https://cadenabrothers.com,(778) 960-1012,"Construction,Concrete Contractors,Landscape Contractors,House Cleaning,Landscape Maintenance,Cleaning Services,Landscaping Clean Up,Pressure Washer,Post Construction Cleaning,Prefabricated Masonry Panels"
https://www.bbb.org/ca/bc/vancouver/profile/concrete-contractors/sanchez-construction-ltd-0037-2432062,2432062,Sanchez Construction Ltd.,", Vancouver, BC V5P 2X5",https://www.sanchezconstruction.ca/,(778) 952-4765,"Concrete Contractors,Concrete Leveling,Epoxy Floor Coating,Concrete,Labor Contractor,Commercial Renovation,Concrete Flatwork"
https://www.bbb.org/ca/bc/vancouver/profile/computer-software/stargarden-corporation-0037-1177814,1177814,StarGarden Corporation,"350 3665 Kingsway, Vancouver, BC V5R 5W2",https://stargarden.com,(604) 451-0500,"Computer Software,Payroll Services,Human Resources,Computer Supplies"
https://www.bbb.org/ca/bc/vancouver/profile/commercial-cleaning-services/clean-green-solutions-corp-0037-1282856,1282856,Clean Green Solutions Corp.,"422 610 Granville St, Vancouver, BC V6C 3T3",http://cleangreenvancouver.ca,(604) 644-8540,"Commercial Cleaning Services,Cleaning Services,Pressure Washing,Window Cleaning,Janitor Service,Pressure Washer,Blind Cleaning,Upholstery Cleaning,Floor Cleaning,Rug Cleaning"
https://www.bbb.org/ca/bc/vancouver/profile/commercial-cleaning-services/clean-for-a-change-commercial-cleaning-solutions-inc-0037-1248538,1248538,Clean for a Change Commercial Cleaning Solutions Inc.,"2356 20th Avenue W, Vancouver, BC V6L 1G5",http://cleanforachange.com,(604) 513-3778,"Commercial Cleaning Services,Pressure Washing,Carpet and Rug Cleaners,Window Cleaning,Floor Refinishing,Carpet Cleaning,Epoxy Floor Coating,Janitor Service,Post Construction Cleaning,Floor Resurfacing"
https://www.bbb.org/ca/bc/vancouver/profile/collections-agencies/metcredit-0037-131555,131555,MetCredit,"430 475 W Georgia St, Vancouver, BC V6B 4M9",https://www.metcredit.com/contact/edmonton-collection-agency/,(604) 684-0558,"Collections Agencies,Legal Information Services,Litigation Support"
